NAME_0,NAME_1
Uganda,Masindi
Uganda,Mayuge
Uganda,Mbale
Uganda,Mbarara
Uganda,Moroto
Uganda,Moyo
Uganda,Mpigi
Uganda,Mubende
Uganda,Mukono
Uganda,Nakapiripirit
Uganda,Nakasongola
Uganda,Nebbi
Uganda,Ntungamo
Uganda,Pader
Uganda,Pallisa
Uganda,Rakai
Uganda,Rukungiri
Uganda,Sembabule
Uganda,Sironko
Uganda,Soroti
Uganda,Tororo
Uganda,Wakiso
Uganda,Yumbe
Ukraine,?
Ukraine,Cherkasy
Ukraine,Chernihiv
Ukraine,Chernivtsi
Ukraine,Crimea
Ukraine,Dnipropetrovs'k
Ukraine,Donets'k
Ukraine,Ivano-Frankivs'k
Ukraine,Kharkiv
Ukraine,Kherson
Ukraine,Khmel'nyts'kyy
Ukraine,Kiev City
Ukraine,Kiev
Ukraine,Kirovohrad
Ukraine,L'viv
Ukraine,Luhans'k
Ukraine,Mykolayiv
Ukraine,Odessa
Ukraine,Poltava
Ukraine,Rivne
Ukraine,Sevastopol'
Ukraine,Sumy
Ukraine,Ternopil'
Ukraine,Vinnytsya
Ukraine,Volyn
Ukraine,Zakarpattia
Ukraine,Zaporizhia
Ukraine,Zhytomyr
United Arab Emirates,Abu Dhabi
United Arab Emirates,Ajman
United Arab Emirates,Dubai
United Arab Emirates,Fujairah
United Arab Emirates,Ras Al-Khaimah
United Arab Emirates,Sharjah
United Arab Emirates,Umm al-Qaywayn
United Kingdom,England
United Kingdom,Northern Ireland
United Kingdom,Scotland
United Kingdom,Wales
United States Minor Outlying Isl,Baker
United States Minor Outlying Isl,Howland
United States Minor Outlying Isl,Jarvis island
United States Minor Outlying Isl,Johnston
United States Minor Outlying Isl,Kingman Reef
United States Minor Outlying Isl,Midway
United States Minor Outlying Isl,Navassa
United States Minor Outlying Isl,Palmyra
United States Minor Outlying Isl,Wake
United States,Alabama
United States,Alaska
United States,Arizona
United States,Arkansas
United States,California
United States,Colorado
United States,Connecticut
United States,Delaware
United States,District of Columbia
United States,Florida
United States,Georgia
United States,Hawaii
United States,Idaho
United States,Illinois
United States,Indiana
United States,Iowa
United States,Kansas
United States,Kentucky
United States,Louisiana
United States,Maine
United States,Maryland
United States,Massachusetts
United States,Michigan
United States,Minnesota
United States,Mississippi
United States,Missouri
United States,Montana
United States,Nebraska
United States,Nevada
United States,New Hampshire
United States,New Jersey
United States,New Mexico
United States,New York
United States,North Carolina
United States,North Dakota
United States,Ohio
United States,Oklahoma
United States,Oregon
United States,Pennsylvania
United States,Rhode Island
United States,South Carolina
United States,South Dakota
United States,Tennessee
United States,Texas
United States,Utah
United States,Vermont
United States,Virginia
United States,Washington
United States,West Virginia
United States,Wisconsin
United States,Wyoming
Uruguay,Artigas
Uruguay,Canelones
Uruguay,Cerro Largo
Uruguay,Colonia
Uruguay,Durazno
Uruguay,Flores
Uruguay,Florida
Uruguay,Lavalleja
Uruguay,Maldonado
Uruguay,Montevideo
Uruguay,Paysandú
Uruguay,Río Negro
Uruguay,Rivera
Uruguay,Rocha
Uruguay,Salto
Uruguay,San José
Uruguay,Soriano
Uruguay,Tacuarembó
Uruguay,Treinta y Tres
Uzbekistan,Andijon
Uzbekistan,Buxoro
Uzbekistan,Farg'ona
Uzbekistan,Jizzax
Uzbekistan,Namangan
Uzbekistan,Navoiy
Uzbekistan,Qaraqalpaqstan
Uzbekistan,Qashqadaryo
Uzbekistan,Samarqand'
Uzbekistan,Sirdaryo
Uzbekistan,Surxondaryo
Uzbekistan,Toshkent Shahri
Uzbekistan,Toshkent
Uzbekistan,Xorazm
Vanuatu,Malampa
Vanuatu,Penama
Vanuatu,Sanma
Vanuatu,Shefa
Vanuatu,Tafea
Vanuatu,Torba
Vatican City,
Venezuela,Amazonas
Venezuela,Anzoátegui
Venezuela,Apure
Venezuela,Aragua
Venezuela,Barinas
Venezuela,Bolívar
Venezuela,Carabobo
Venezuela,Cojedes
Venezuela,Delta Amacuro
Venezuela,Dependencias Federales
Venezuela,Distrito Capital
Venezuela,Falcón
Venezuela,Guárico
Venezuela,Lara
Venezuela,Mérida
Venezuela,Miranda
Venezuela,Monagas
Venezuela,Nueva Esparta
Venezuela,Portuguesa
Venezuela,Sucre
Venezuela,Táchira
Venezuela,Trujillo
Venezuela,Vargas
Venezuela,Yaracuy
Venezuela,Zulia
Vietnam,An Giang
Vietnam,Bà Rịa - Vũng Tàu
Vietnam,Bắc Giang
Vietnam,Bắc Kạn
Vietnam,Bạc Liêu
Vietnam,Bắc Ninh
Vietnam,Bến Tre
Vietnam,Bình Định
Vietnam,Bình Dương
Vietnam,Bình Phước
Vietnam,Bình Thuận
Vietnam,Cà Mau
Vietnam,Cần Thơ
Vietnam,Cao Bằng
Vietnam,Đà Nẵng
Vietnam,Đắk Lắk
Vietnam,Đắk Nông
Vietnam,Điện Biên
Vietnam,Đồng Nai
Vietnam,Đồng Tháp
Vietnam,Gia Lai
Vietnam,Hà Giang
Vietnam,Hà Nam
Vietnam,Hà Nội
Vietnam,Hà Tĩnh
Vietnam,Hải Dương
Vietnam,Hải Phòng
Vietnam,Hậu Giang
Vietnam,Hồ Chí Minh
Vietnam,Hoà Bình
Vietnam,Hưng Yên
Vietnam,Khánh Hòa
Vietnam,Kiên Giang
Vietnam,Kon Tum
Vietnam,Lai Châu
Vietnam,Lâm Đồng
Vietnam,Lạng Sơn
Vietnam,Lào Cai
Vietnam,Long An
Vietnam,Nam Định
Vietnam,Nghệ An
Vietnam,Ninh Bình
Vietnam,Ninh Thuận
Vietnam,Phú Thọ
Vietnam,Phú Yên
Vietnam,Quảng Bình
Vietnam,Quảng Nam
Vietnam,Quảng Ngãi
Vietnam,Quảng Ninh
Vietnam,Quảng Trị
Vietnam,Sóc Trăng
Vietnam,Sơn La
Vietnam,Tây Ninh
Vietnam,Thái Bình
Vietnam,Thái Nguyên
Vietnam,Thanh Hóa
Vietnam,Thừa Thiên Huế
Vietnam,Tiền Giang
Vietnam,Trà Vinh
Vietnam,Tuyên Quang
Vietnam,Vĩnh Long
Vietnam,Vĩnh Phúc
Vietnam,Yên Bái
"Virgin Islands, U.S.",Saint Croix
"Virgin Islands, U.S.",Saint John
"Virgin Islands, U.S.",Saint Thomas
Wallis and Futuna,Alo
Wallis and Futuna,Singave
Wallis and Futuna,Uvéa
Western Sahara,Boujdour
Western Sahara,Es Semara
Western Sahara,Laayoune
Western Sahara,Oued el Dahab
Yemen,`Adan
Yemen,Abyan
Yemen,Al Bayda'
Yemen,Al Dali'
Yemen,Al Hudaydah
Yemen,Al Jawf
Yemen,Al Mahrah
Yemen,Al Mahwit
Yemen,Amanat Al Asimah
Yemen,Amran
Yemen,Dhamar
Yemen,Hadramawt
Yemen,Hajjah
Yemen,Ibb
Yemen,Lahij
Yemen,Ma'rib
Yemen,Raymah
Yemen,Sa`dah
Yemen,San`a'
Yemen,Shabwah
Yemen,Ta`izz
Zambia,Central
Zambia,Copperbelt
Zambia,Eastern
Zambia,Luapula
Zambia,Lusaka
Zambia,Muchinga
Zambia,North-Western
Zambia,Northern
Zambia,Southern
Zambia,Western
Zimbabwe,Bulawayo
Zimbabwe,Harare
Zimbabwe,Manicaland
Zimbabwe,Mashonaland Central
Zimbabwe,Mashonaland East
Zimbabwe,Mashonaland West
Zimbabwe,Masvingo
Zimbabwe,Matabeleland North
Zimbabwe,Matabeleland South
Zimbabwe,Midlands
